district,rera_id,project_name,promoter_name,location_pin_code,location_lat_long,project_status,proposed_date_of_completion,revised_proposed_date_of_completion,extended_date_of_completion,project_type,project_area_(sqmts),recreational_open_space,sanctioned_fsi,date_last_modified,cases_count,complaints_count,number_of_appartments,number_of_booked_appartments,number_of_basements,number_of_plinth,number_of_podiums,number_of_sanctioned_floors,number_of_stilts,total_no__of_open_parking_as_per_sanctioned_plan_(4-wheeler+2-wheeler),number_of_closed_parking,number_of_plots,area_of_plot(in_sqmts),number_of_plots_booked_/_alloted_/_sold
Palghar,P99000018920,GHODELA HOMES-BUILDING NO 6 PHASE-1,GHODELA PROPERTIES,401404,,New Project,12/30/2025,,,Residential,2959.8,0.0,2959.8,12/23/2023,,,62.0,42.0,0.0,2.0,0.0,16.0,2.0,2.0,2.0,0.0,0.0,0.0
Palghar,P99000019100,SHREE KRISHNA APARTMENT,M/S. KANHAIYA DEVELOPERS,401401,,New Project,12/30/2022,,,Residential,625.98,0.0,625.98,12/24/2018,,,18.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0
Palghar,P99000019130,LAXMI DARSHAN,M/S GANESH DEVELOPERS,401404,,New Project,12/30/2024,,,Residential,310.0,310.0,310.0,01/02/2019,,,12.0,0.0,1.0,1.0,0.0,4.0,1.0,10.0,1.0,0.0,0.0,0.0
Palghar,P99000019068,EKAAKSHARA CREATOR,EKAAKSHARA CREATOR,401305,,New Project,11/28/2023,,,Residential,1010.0,0.0,872.35,12/19/2018,,,1.0,0.0,0.0,1.0,0.0,5.0,19.0,32.0,15.0,0.0,0.0,0.0
Palghar,P99000019243,Sarkar Homes,Sarkar Realty,401404,,New Project,12/30/2022,,,Residential,2108.43,0.0,2384.73,11/21/2020,,,60.0,24.0,0.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000019050,PRIDE RESIDENCY,M V CORP,401102,,New Project,12/30/2022,,12/30/2023,Residential,1580.0,0.0,1649.12,12/22/2023,,,25.0,23.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000019103,Nest Leaf Phase-2,NEST INFRA,401404,,New Project,01/30/2026,,,Residential,2855.0,0.0,3082.68,11/11/2023,,,96.0,0.0,0.0,8.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000019084,MATAJI COMPLEX,MATAJI DEVELOPERS,401102,,New Project,12/30/2024,,,Residential,2903.72,0.0,3389.24,07/07/2022,,,90.0,32.0,0.0,1.0,0.0,5.0,1.0,60.0,11.0,0.0,0.0,0.0
Palghar,P99000019437,GODAVARI PARK,GANESH KRUPA DEVELOPERS,401404,"('19.754512000000000','72.758094600000000')",New Project,06/30/2022,,,Residential,2224.0,0.0,1998.78,11/03/2023,,,57.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000019490,DivyaJal,Divyaraj Properties LLP,401501,"('19.788987544160456','72.708474334393260')",New Project,09/30/2021,,09/30/2024,Residential,2589.56,162.77,3188.85,03/31/2023,5.0,,126.0,39.0,0.0,2.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000019147,KEZIAH ENCLAVE,KEZIAH CONSTRUCTION,401208,,New Project,12/30/2024,,,Residential,550.7,0.0,550.7,11/17/2022,,,20.0,13.0,0.0,1.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0
Palghar,P99000019969,Shilpa Mansi Darshan,SHILPA DEVELOPERS,401404,,New Project,06/30/2021,,12/31/2023,Residential,1031.37,0.0,1605.69,08/05/2023,,,50.0,29.0,0.0,1.0,0.0,4.0,1.0,5.0,1.0,0.0,0.0,0.0
Palghar,P99000019421,GALAXY ROYAL,DINESH PYARELAL TIWARI,401103,,New Project,01/30/2022,,,Residential,457.0,0.0,547.0,01/03/2019,,,16.0,0.0,0.0,1.0,0.0,5.0,0.0,13.0,0.0,0.0,0.0,0.0
Palghar,P99000020054,Sai Dham,Shreeji Developers,401602,,New Project,12/31/2019,,12/30/2021,Residential,1066.0,0.0,1065.72,01/03/2023,,,24.0,0.0,0.0,1.0,0.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0
Palghar,P99000019255,MANDOR GALAXY,MANDOR DEVELOPER,401104,,New Project,06/30/2023,,,Residential,1879.0,252.91,2254.7,03/13/2023,,,74.0,44.0,0.0,1.0,0.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0
Palghar,P99000019859,NIDAN EMPIRE,NITIN VITTHALRAO THORAVE,401203,,New Project,03/01/2020,,09/30/2023,Residential,5443.0,1201.39,2732.0,09/08/2021,,2.0,70.0,20.0,0.0,1.0,0.0,8.0,1.0,54.0,30.0,0.0,0.0,0.0
Palghar,P99000019395,arihant apartment,RIshabh Sandeep Tiwari,401404,,New Project,01/15/2020,,,Residential,411.0,0.0,492.5,02/20/2022,,,14.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000019602,DANGE CHAWRE CROWN A WING,DANGE BUILDERS,401203,,New Project,01/20/2025,,,Residential,349.31,827.66,4138.0,12/02/2023,,,94.0,56.0,0.0,1.0,0.0,17.0,1.0,12.0,34.0,0.0,0.0,0.0
Palghar,P99000019403,KOEYNA EMPIRE,A V GROUP,401501,,New Project,03/29/2021,,03/31/2025,Residential,672.14,0.0,672.14,12/19/2022,,,26.0,4.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
Palghar,P99000019525,Shiv Plaza,Ganesh  Thakur,401404,"('19.753825711595464','72.766277181606260')",New Project,12/30/2022,,12/30/2023,Residential,2660.0,289.13,2379.44,11/06/2023,,,83.0,23.0,0.0,4.0,0.0,20.0,4.0,24.0,11.0,0.0,0.0,0.0
Palghar,P99000020903,KASTURI PARK,GALAXY HINDUSTAN INFRA HOUSING,401404,"('20.230800000000000','73.540200000000030')",New Project,06/15/2022,,12/31/2025,Residential,1554.1,340.79,1894.89,06/26/2023,,,36.0,8.0,0.0,2.0,0.0,10.0,22.0,10.0,22.0,0.0,0.0,0.0
Palghar,P99000019603,PAM VASANT,PAM ENTERPRISES,401305,,New Project,12/30/2021,,,Residential,1824.0,182.0,799.0,02/05/2022,,,16.0,0.0,0.0,1.0,0.0,5.0,1.0,8.0,19.0,0.0,0.0,0.0
Palghar,P99000020822,NILAM,NILAM RAMAKANT SANKHE,401501,"('19.812236184203580','72.752906461962880')",New Project,12/30/2022,,,Residential,655.67,0.0,519.31,02/07/2023,,,10.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000019551,KESHAV SRUSHTI,SRUSHTI REALTORS,401404,"('19.677664815930170','72.747132388330100')",New Project,12/30/2022,,12/31/2023,Residential,3810.75,0.0,3810.75,08/01/2023,,,92.0,0.0,0.0,2.0,0.0,16.0,10.0,10.0,10.0,0.0,0.0,0.0
Palghar,P99000019440,NEW RAJENDRA NAGAR,AMIT SURESH SHARMA,401404,,New Project,12/30/2024,,,Residential,6000.0,554.0,2020.04,12/20/2023,,,69.0,0.0,0.0,2.0,0.0,10.0,2.0,70.0,70.0,0.0,0.0,0.0
Palghar,P99000019609,Ambrosia 9,Pawan Abhimanyu Singh,401404,,New Project,12/30/2020,,,Residential,2084.02,208.4,2250.75,08/19/2023,,1.0,62.0,0.0,0.0,1.0,0.0,8.0,5.0,0.0,5.0,0.0,0.0,0.0
Palghar,P99000019513,UNIQUE TOWER,Unique Realtors,401404,,New Project,05/30/2023,,05/30/2025,Residential,5064.26,807.34,4490.49,07/12/2023,,,117.0,59.0,0.0,1.0,0.0,8.0,1.0,14.0,0.0,0.0,0.0,0.0
Palghar,P99000019680,RADHESHAM COMPLEX,BHATIA CONSTRUCTION,401501,,New Project,12/30/2021,,,Residential,1666.43,0.0,1666.43,03/04/2023,,,40.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000019569,REAL HEIGHTS,REALTECH DEVELOPMENT ASSOCIATES,401208,,New Project,12/30/2025,,,Residential,2288.58,0.0,4964.96,12/09/2023,,,140.0,125.0,0.0,1.0,0.0,17.0,1.0,0.0,21.0,0.0,0.0,0.0
Palghar,P99000019531,Joyville Virar Phase 5,Joyville Shapoorji Housing Private Limited,401303,"('19.438443800000000','72.793820399999960')",New Project,08/28/2023,,,Residential,781.73,4660.2,7914.53,10/20/2023,2.0,,184.0,171.0,0.0,1.0,0.0,24.0,1.0,20.0,92.0,0.0,0.0,0.0
Palghar,P99000019538,Joyville Virar Phase 4,Joyville Shapoorji Housing Private Limited,401303,"('19.438443800000000','72.793820399999960')",New Project,01/30/2024,,,Residential,886.79,4660.2,8023.17,01/21/2023,2.0,,184.0,0.0,0.0,1.0,0.0,24.0,1.0,20.0,1.0,0.0,0.0,0.0
Palghar,P99000021612,SIDDHIDATA,NIRMALA JITENDRA NAIK,401303,,New Project,06/30/2021,,12/31/2023,Residential,610.0,0.0,597.8,02/28/2023,,,38.0,27.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000019704,DANDEKAR RESIDENCY,JAYANT VISHNU DANDEKAR,401404,"('19.693225000000000','72.763069000000000')",New Project,03/30/2022,,,Residential,3004.1,0.0,821.91,02/09/2022,,,19.0,11.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000019691,CRD Gardenia Apartments 2 - Phase II,Dr Chandrashekhar Raghunath Dound,401404,"('19.769456382729174','72.878513378295900')",New Project,03/30/2022,,12/31/2022,Residential,1072.25,0.0,1330.88,12/19/2023,,,20.0,16.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000021182,OSTWAL DREAM LAND PHASE - II,SHREE OSTWAL BUILDERS LTD,401501,"('19.285606400000000','72.868659200000020')",New Project,07/31/2026,,,Residential,9865.52,0.0,9118.88,10/20/2023,,,187.0,12.0,0.0,7.0,0.0,35.0,7.0,12.0,7.0,0.0,0.0,0.0
Palghar,P99000019623,DHARTI,DHARTIDHAN DEVELOPERS,401303,,New Project,12/30/2022,,,Residential,2442.0,488.4,6597.92,05/09/2023,,,224.0,0.0,0.0,2.0,0.0,28.0,2.0,0.0,44.0,0.0,0.0,0.0
Palghar,P99000019764,Thakur Matruchaya Type C,Pawan Abhimanyu Singh,401501,,New Project,12/30/2021,,,Residential,415.43,41.54,436.76,12/21/2019,,,11.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0
Palghar,P99000019665,CRD Gardenia Apartments 6 - Phase II,Dr Chandrashekhar Raghunath Dound,401404,"('19.769259501024003','72.879312676582340')",New Project,06/30/2021,,09/30/2022,Residential,956.19,0.0,1165.56,04/20/2023,,,19.0,18.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000019668,CRD Gardenia Apartments 4 - Phase II,Dr Chandrashekhar Raghunath Dound,401404,"('19.769325128286063','72.879216117057810')",New Project,12/31/2026,,12/29/2024,Residential,1868.02,0.0,3474.97,12/30/2023,,,52.0,0.0,0.0,2.0,1.0,8.0,0.0,37.0,0.0,0.0,0.0,0.0
Palghar,P99000019832,OSTWAL WOODS,SHREE OSTWAL BUILDERS LTD,401501,"('19.693558100000000','72.765518400000020')",New Project,12/30/2024,,,Residential,4420.9,417.33,3808.38,10/20/2023,,,83.0,57.0,0.0,3.0,0.0,15.0,1.0,6.0,9.0,0.0,0.0,0.0
Palghar,P99000019949,POONAM VISTA PHASE-II,Pabal Housing Private Limited,401303,,New Project,05/31/2024,,,Residential,5333.0,367.83,10884.94,12/25/2023,,,207.0,109.0,0.0,2.0,0.0,24.0,2.0,0.0,11.0,0.0,0.0,0.0
Palghar,P99000019805,Krutartha,M/s Andrades and Company,401201,"('19.218330700000000','72.978089700000060')",New Project,06/30/2024,,,Residential,894.61,0.0,887.28,03/21/2023,,,15.0,0.0,0.0,1.0,0.0,5.0,1.0,20.0,1.0,0.0,0.0,0.0
Palghar,P99000019829,SHREE SANKALP APARTMENT BUILDING NO 5 A AND B WING,BHOOMI SANKALP DEVELOPERS,401404,,New Project,07/31/2023,,,Residential,2058.15,0.0,2058.15,10/20/2022,,,70.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000019904,Acciano-Aurelia No. 1,M/s Ideal Enterprises,401207,"('19.352986887267070','72.818400832937640')",New Project,06/30/2023,,,Residential,2530.0,253.0,759.0,02/24/2022,,,16.0,0.0,0.0,8.0,0.0,16.0,0.0,8.0,0.0,0.0,0.0,0.0
Palghar,P99000020437,SANTA MARIA PARIVAR,PARIVAR REALTORS,401203,,New Project,03/30/2025,,,Residential,920.0,0.0,920.0,03/02/2023,,,29.0,7.0,0.0,1.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0
Palghar,P99000020277,Rebecca Paul Apartments,Rebecca Goa Realtors,401202,"('19.218330700000000','72.978089700000060')",New Project,12/30/2023,,,Residential,550.0,0.0,466.1,02/17/2023,,,19.0,0.0,0.0,1.0,0.0,4.0,1.0,10.0,1.0,0.0,0.0,0.0
Palghar,P99000019902,Golden Plaza,Vinayak Enterprises,401404,,New Project,03/30/2022,,,Residential,458.43,0.0,747.95,09/05/2020,,,20.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0
Palghar,P99000019854,Sunshine Complex,Aditi Developers,401102,,New Project,12/30/2023,,,Residential,4140.0,414.7,1754.78,02/01/2023,,,48.0,42.0,0.0,3.0,0.0,15.0,3.0,0.0,12.0,0.0,0.0,0.0
Palghar,P99000020016,KANTHARIA LAKESIDE,PROACTIVE HOUSING LLP,401201,"('19.347703000000000','72.812232000000000')",New Project,12/30/2022,,12/29/2023,Residential,553.5,0.0,497.93,02/27/2023,,,10.0,0.0,0.0,1.0,0.0,4.0,1.0,11.0,6.0,0.0,0.0,0.0
Palghar,P99000019888,Sunshine Complex,MUKESH BHAGELOO MISHRA,401102,,New Project,12/30/2023,,,Residential,4140.0,414.7,1595.36,03/14/2019,,,42.0,0.0,0.0,3.0,0.0,15.0,3.0,0.0,3.0,0.0,0.0,0.0
Palghar,P99000020460,Aadinath Complex,Chamunda Developers,401404,,New Project,09/30/2020,,03/30/2022,Residential,2769.0,0.0,2990.0,12/21/2022,,,25.0,19.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000020101,Imperial Palms,Universe Enterprises,401208,,New Project,12/30/2023,,,Residential,6450.0,925.24,13215.44,12/31/2023,,,315.0,0.0,0.0,5.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000020090,SAVEWADI-2,KAWALI BUILDERS,401201,,New Project,12/30/2021,,,Residential,760.0,0.0,227.12,07/03/2023,,,4.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000020596,ANMOL PARK,ANMOL CONSTRUCTION,401404,,New Project,03/30/2023,,,Residential,1163.0,0.0,1216.9,04/08/2019,,,24.0,0.0,2.0,2.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0
Palghar,P99000020393,SPRING FIELD,SHantee Homes Realty LLP,401208,,New Project,02/28/2025,,,Residential,27169.61,3500.0,6918.46,12/07/2023,,,277.0,45.0,0.0,23.0,0.0,51.0,51.0,0.0,51.0,0.0,0.0,0.0
Palghar,P99000020635,OSTWAL EMPIRE M1 AND M2,SAMTA ENTERPRISES,401501,"('19.693558100000000','72.765518400000020')",New Project,12/30/2024,,,Residential,1439.4,0.0,1471.0,10/20/2023,,,44.0,28.0,0.0,2.0,0.0,16.0,0.0,10.0,0.0,0.0,0.0,0.0
Palghar,P99000020242,AGAMI SAPPHIRE,AGAMI ENTERPRISES,401501,,New Project,09/30/2024,,,Residential,8100.0,819.21,5636.94,06/15/2023,,,195.0,33.0,0.0,9.0,0.0,48.0,9.0,41.0,64.0,0.0,0.0,0.0
Palghar,P99000020278,OM KAVISH EXCELLENCY,OM JAI KAVISH REALTORS,401404,"('19.692780298804013','72.755637141989150')",New Project,12/30/2023,,,Residential,5580.0,558.0,1050.55,12/25/2023,,,18.0,0.0,0.0,18.0,0.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0
Palghar,P99000020091,Kavya Apartment,KRISHA ASSOCIATES,401102,,New Project,12/30/2023,,,Residential,2107.48,0.0,2022.83,11/17/2022,,,60.0,14.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000020884,DANGE CHAWRE CROWN B WING,DANGE DEVELOPERS,401203,,New Project,05/05/2025,,,Residential,371.16,170.88,6248.6,10/20/2023,,,110.0,10.0,0.0,1.0,0.0,17.0,1.0,0.0,36.0,0.0,0.0,0.0
Palghar,P99000020176,EXCELLENCE RESIDENCY 1,SAI SHRADDHA DEVELOPERS,401102,,New Project,12/30/2023,,,Residential,3137.44,721.79,3137.44,03/20/2020,,,90.0,0.0,0.0,3.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000020180,EXCELLENCE RESIDENCY 2,SAI EXCELLENCE REALTORS,401102,,New Project,07/31/2024,,,Residential,1669.55,384.78,1669.55,09/04/2023,,,50.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000021076,MAHAVIR SADAN A,Rajesh Construction,401504,"('19.811229601142470','72.736706981913810')",New Project,06/30/2021,,04/30/2022,Residential,926.84,92.6,695.13,08/04/2021,1.0,,18.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000020318,DECENT LIFE SPACE 1,ADINATH ASSOCIATES,401404,"('19.693557153004107','72.765518064723890')",New Project,12/30/2023,,,Residential,3056.0,305.0,3143.16,04/27/2023,,,62.0,4.0,0.0,1.0,0.0,8.0,1.0,0.0,5.0,0.0,0.0,0.0
Palghar,P99000020314,PANDURANGPARK,CHAITANYA BUILDERS & DEVELOPERS,401501,,On-Going Project,06/30/2025,06/30/2026,,Residential,8770.0,926.0,9190.0,10/02/2023,,,225.0,0.0,0.0,9.0,0.0,42.0,9.0,15.0,21.0,0.0,0.0,0.0
Palghar,P99000020342,Madhav Vatika - IV,Shrijee Krupa Developers,401404,,New Project,10/30/2022,,,Residential,613.0,0.0,745.3,12/08/2023,,,20.0,20.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000020344,FIA EKDANTA,MYSTIQUE DEVELOPERS,401404,"('19.693558100000000','72.765518400000020')",New Project,12/30/2023,,,Residential,606.0,0.0,726.7,10/17/2022,,,16.0,0.0,0.0,1.0,0.0,5.0,1.0,40.0,7.0,0.0,0.0,0.0
Palghar,P99000020475,WONDER RESIDENCY C WING BUILDING NO 2,NEW GALAXY ENTERPRISES,401208,"('19.693558100000000','72.765518400000020')",New Project,03/30/2022,,,Residential,2315.16,0.0,2315.0,07/27/2022,,,56.0,0.0,0.0,1.0,0.0,8.0,1.0,5.0,5.0,0.0,0.0,0.0
Palghar,P99000020434,NINE STAR PRIDE 1 BUILDING NO 01,NINE HOME DEVELOPERS,401102,"('19.218330700000000','72.978089700000060')",New Project,12/30/2024,,,Residential,2138.8,0.0,2138.8,08/07/2023,,,70.0,34.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000020407,NINE START PRIDE 1 BUILDING NO. 02,NINE HOME DEVELOPERS,401102,,New Project,12/30/2024,,,Residential,2107.87,0.0,2107.87,08/07/2023,,,60.0,22.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000020442,DOHA LIFESPACE,DOHA LIFESPACE DEVELOPERS,401102,"('19.218330700000000','72.978089700000060')",New Project,12/30/2024,,,Residential,1917.85,0.0,2016.86,04/27/2023,,,60.0,32.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000020418,RADHA KRISHNA RESIDENCY,RADHA KRISHNA REALTY,401404,"('19.692784824760930','72.755595097796690')",New Project,12/30/2023,,,Residential,5580.0,558.0,3097.77,12/15/2023,,,81.0,46.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000020455,BACHRAJ LIFESPACE,BACHRAJ DEVELOPERS,401303,"('20.230800000000000','73.540200000000030')",New Project,12/01/2024,,,Residential,9180.0,1380.12,21003.0,07/21/2023,,,488.0,458.0,0.0,1.0,1.0,19.0,1.0,0.0,231.0,0.0,0.0,0.0
Palghar,P99000020618,TINA APARTMENT,TINA ENTERPRISES,401404,"('19.692757046077645','72.755715797202360')",New Project,12/30/2023,,,Residential,5580.0,558.0,849.67,12/01/2023,,,19.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000020654,SHEETAL SONA,D.G.S TOWNSHIP PRIVATE LIMITED,401305,"('19.218330700000000','72.978089700000060')",New Project,03/30/2023,,03/01/2024,Residential,1803.38,1211.2,1803.38,07/17/2023,,,194.0,160.0,1.0,1.0,2.0,18.0,0.0,0.0,24.0,0.0,0.0,0.0
Palghar,P99000020504,Mansarovar,RUDRA INFRA,401102,,New Project,12/30/2023,,,Residential,2107.88,0.0,2217.35,04/12/2019,,,60.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
Palghar,P99000020638,PADMAVATI COMPLEX,DIVYA JYOTI ENTERPRISES,401501,,New Project,12/30/2025,,,Residential,3999.85,0.0,3982.27,12/14/2021,,,110.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000020542,FAITH APARTMENT,FAITH REALTY,401301,"('19.448230221101190','72.786413132615510')",New Project,12/30/2025,,,Residential,1971.6,197.16,2385.43,06/15/2023,,,88.0,0.0,0.0,2.0,0.0,14.0,2.0,11.0,9.0,0.0,0.0,0.0
Palghar,P99000020537,Sai Kuteer,Shree Mahalaxmi Enterprises,401201,"('19.372238939760410','72.816684219168110')",New Project,04/30/2025,,,Residential,1660.0,0.0,767.34,12/07/2023,2.0,,16.0,2.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000022294,DREAM PARK,DREAM DEVELOPERS,401401,"('19.630311000000000','72.805762000000000')",New Project,12/30/2023,,,Residential,573.0,0.0,687.6,08/22/2019,,,18.0,0.0,0.0,1.0,0.0,4.0,1.0,30.0,1.0,0.0,0.0,0.0
Palghar,P99000020583,Aditi Empire - C Wing,Rakhumai Developers,401202,,New Project,04/10/2022,,,Residential,2260.0,206.81,792.86,03/10/2022,,,14.0,6.0,0.0,1.0,0.0,5.0,1.0,9.0,1.0,0.0,0.0,0.0
Palghar,P99000020604,DEEP HEIGHTS,SUPER STAR DEVELOPERS,401201,"('19.338227466060320','72.806116315649430')",New Project,12/30/2024,,,Residential,1447.38,133.61,2092.72,06/06/2023,,,41.0,10.0,0.0,1.0,0.0,8.0,0.0,3.0,16.0,0.0,0.0,0.0
Palghar,P99000020704,SHREE ENCLAVE,SHREE CONSTRUCTION,401501,,New Project,03/30/2024,,,Residential,1500.0,1500.0,1123.51,01/02/2021,,,30.0,0.0,0.0,2.0,0.0,8.0,20.0,20.0,0.0,0.0,0.0,0.0
Palghar,P99000020835,KESHAV ONE,KESHAV ENTERPRISES,401203,,New Project,03/30/2023,,09/30/2023,Residential,2930.0,0.0,3232.0,03/27/2023,,,41.0,36.0,0.0,1.0,0.0,5.0,1.0,0.0,33.0,0.0,0.0,0.0
Palghar,P99000021204,SAI KRISHNA AANANDI,Sai Krishna Signature Homes LLP,401404,,New Project,10/30/2023,,,Residential,2730.0,0.0,3228.68,11/19/2020,,,84.0,0.0,0.0,2.0,0.0,10.0,2.0,8.0,2.0,0.0,0.0,0.0
Palghar,P99000020722,GARDEN COURT COMPLEX,OZONE PUNIT JV,401404,"('19.692199000000000','72.753319000000000')",New Project,12/30/2023,,,Residential,3404.0,0.0,3404.0,08/17/2023,,,79.0,8.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000020588,VINAY GARDENS,VINAY REALTY,401102,,New Project,07/30/2022,,04/30/2024,Residential,4937.4,812.16,5674.15,09/06/2023,,,171.0,151.0,0.0,3.0,0.0,15.0,5.0,9.0,5.0,0.0,0.0,0.0
Palghar,P99000023052,SATU AURA-TOWER 2,SATU REALTY,401404,"('19.218330700000000','72.978089700000000')",New Project,05/30/2023,,,Residential,2169.3,0.0,2705.81,05/20/2023,,,48.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000020759,SHREE S R HOMES,SR INFRA,401303,,On-Going Project,12/31/2024,12/30/2025,,Residential,3998.9,399.0,5879.36,01/18/2022,,,184.0,0.0,0.0,7.0,0.0,35.0,7.0,3.0,7.0,0.0,0.0,0.0
Palghar,P99000021979,PEACE PLAZA,MOHAMMED NAJIB CHAWRE & OTHERS,401203,"('20.230800000000000','73.540200000000030')",New Project,12/30/2023,,,Residential,560.0,0.0,553.8,10/25/2023,,,15.0,0.0,0.0,1.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0
Palghar,P99000021827,ROMAN RESIDENCY,Shantee Housing,401201,"('19.346796000000001','72.819051999999999')",New Project,12/30/2023,,,Residential,545.0,0.0,175.42,02/21/2023,,,16.0,14.0,0.0,1.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0
Palghar,P99000020925,YASHWANT PRIDE,M/s AMEYA BUILDERS & PROPERTY DEVELOPERS,401201,,New Project,03/31/2020,,03/30/2022,Residential,3091.93,309.19,0.0,07/20/2021,,,76.0,62.0,0.0,1.0,0.0,8.0,1.0,21.0,23.0,0.0,0.0,0.0
Palghar,P99000020818,SAI POOJA APARTMENT BUILDING NO. 7 WING -B,SHREEYA DEVELOPERS,401404,,New Project,12/30/2023,,,Residential,1387.0,0.0,1139.26,04/12/2023,,,17.0,17.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000020857,Vishwakarma Heights,M/S. VISHWAKARMA NAGAR,401202,,New Project,12/30/2025,,,Residential,4135.0,256.3,2264.8,03/23/2023,,,70.0,0.0,2.0,1.0,0.0,14.0,1.0,0.0,45.0,0.0,0.0,0.0
Palghar,P99000021260,KANCHAN GIRI,Aadinath Realty,401404,,New Project,12/30/2023,,,Residential,1000.0,0.0,1421.28,10/23/2021,,,46.0,0.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0
Palghar,P99000020908,"Imperial Heritage - B,C Wing",Shree Ganesh Ventures,401209,"('19.408886305910674','72.827157176582320')",New Project,12/30/2024,,,Residential,2630.0,0.0,5553.6,10/18/2021,,,141.0,0.0,0.0,2.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000020975,Shiv Shanti Residency,Shree Guruji Infra,401404,,New Project,10/30/2024,,10/31/2028,Residential,2500.0,250.3,5887.76,09/04/2023,,,130.0,45.0,0.0,3.0,0.0,15.0,0.0,108.0,0.0,0.0,0.0,0.0
Palghar,P99000020901,SAMRUDDHI RESIDENCY PHASE-1,Dharmi Constructions,401102,,New Project,05/30/2024,,,Residential,3000.0,300.0,2781.73,04/17/2023,,,91.0,18.0,0.0,3.0,0.0,15.0,3.0,8.0,3.0,0.0,0.0,0.0
